time,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,et0_fao_evapotranspiration,region,latitude_requested,longitude_requested,latitude_returned,longitude_returned,elevation_m,date,year,month,region_normalised
2015-07-02,26.1,20.8,30.9,0.2,0.2,5.63,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-02,2015,7,ile de france
2015-07-03,26.6,17.3,35.2,0.0,0.0,7.04,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-03,2015,7,ile de france
2015-07-04,27.6,22.2,31.5,0.3,0.3,5.89,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-04,2015,7,ile de france
2015-07-05,21.8,18.3,24.9,5.4,5.4,4.06,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-05,2015,7,ile de france
2015-07-06,22.5,13.5,30.3,0.0,0.0,5.72,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-06,2015,7,ile de france
2015-07-07,22.3,17.1,27.2,2.2,2.2,4.74,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-07,2015,7,ile de france
2015-07-08,17.6,13.8,20.2,0.5,0.5,3.43,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-08,2015,7,ile de france
2015-07-09,18.0,12.4,23.0,0.0,0.0,4.46,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-09,2015,7,ile de france
2015-07-10,20.1,10.0,28.9,0.0,0.0,6.4,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-10,2015,7,ile de france
2015-07-11,21.4,13.3,27.4,0.0,0.0,6.36,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-11,2015,7,ile de france
2015-07-12,19.0,12.1,24.1,0.1,0.1,3.76,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-12,2015,7,ile de france
2015-07-13,21.4,18.0,25.2,0.0,0.0,3.04,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-13,2015,7,ile de france
2015-07-14,21.2,16.8,26.2,0.0,0.0,3.64,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-14,2015,7,ile de france
2015-07-15,23.3,15.4,30.9,0.0,0.0,4.57,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-15,2015,7,ile de france
2015-07-16,26.7,17.2,35.5,0.0,0.0,7.08,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-16,2015,7,ile de france
2015-07-17,24.9,19.9,29.6,0.0,0.0,5.78,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-17,2015,7,ile de france
2015-07-18,22.4,17.4,28.7,1.2,1.2,4.47,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-18,2015,7,ile de france
2015-07-19,21.3,16.7,25.9,0.7,0.7,3.54,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-19,2015,7,ile de france
2015-07-20,22.7,20.0,26.6,2.5,2.5,2.31,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-20,2015,7,ile de france
2015-07-21,23.6,18.5,29.3,0.0,0.0,3.6,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-21,2015,7,ile de france
2015-07-22,22.2,18.0,27.3,1.8,1.8,4.38,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-22,2015,7,ile de france
2015-07-23,20.5,15.9,25.2,0.0,0.0,4.7,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-23,2015,7,ile de france
2015-07-24,20.9,15.1,27.9,2.3,2.3,4.76,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-24,2015,7,ile de france
2015-07-25,18.3,14.9,21.0,0.9,0.9,4.26,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-25,2015,7,ile de france
2015-07-26,14.4,9.3,19.0,6.0,6.0,1.83,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-26,2015,7,ile de france
2015-07-27,18.5,15.3,22.4,2.0,2.0,3.48,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-27,2015,7,ile de france
2015-07-28,16.1,14.0,18.5,0.2,0.2,3.03,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-28,2015,7,ile de france
2015-07-29,16.4,11.2,21.3,0.0,0.0,3.8,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-29,2015,7,ile de france
2015-07-30,16.0,9.9,21.0,0.0,0.0,4.03,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-30,2015,7,ile de france
2015-07-31,16.4,7.8,22.8,0.0,0.0,4.85,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-07-31,2015,7,ile de france
2015-08-01,19.5,12.0,25.5,0.0,0.0,5.56,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-01,2015,8,ile de france
2015-08-02,21.2,10.1,30.3,0.0,0.0,6.04,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-02,2015,8,ile de france
2015-08-03,25.5,16.4,33.6,0.0,0.0,6.68,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-03,2015,8,ile de france
2015-08-04,21.0,17.3,24.7,2.9,2.9,4.4,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-04,2015,8,ile de france
2015-08-05,22.0,12.6,30.3,0.0,0.0,5.46,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-05,2015,8,ile de france
2015-08-06,23.6,17.2,30.3,0.0,0.0,5.32,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-06,2015,8,ile de france
2015-08-07,22.5,14.9,29.6,0.0,0.0,5.18,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-07,2015,8,ile de france
2015-08-08,22.2,16.4,27.4,0.0,0.0,4.77,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-08,2015,8,ile de france
2015-08-09,21.4,18.0,24.5,0.7,0.7,2.78,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-09,2015,8,ile de france
2015-08-10,21.6,14.0,28.5,0.0,0.0,4.41,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-10,2015,8,ile de france
2015-08-11,23.5,17.6,29.4,0.0,0.0,4.76,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-11,2015,8,ile de france
2015-08-12,26.6,19.9,33.3,0.0,0.0,5.84,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-12,2015,8,ile de france
2015-08-13,24.8,19.5,30.4,5.2,5.2,3.92,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-13,2015,8,ile de france
2015-08-14,20.1,17.9,25.1,6.1,6.1,2.98,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-14,2015,8,ile de france
2015-08-15,17.7,15.2,21.3,3.6,3.6,3.06,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-15,2015,8,ile de france
2015-08-16,16.9,11.3,20.8,0.2,0.2,2.54,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-16,2015,8,ile de france
2015-08-17,17.6,14.1,21.6,0.0,0.0,3.35,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-17,2015,8,ile de france
2015-08-18,17.0,11.1,21.7,0.0,0.0,2.98,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-18,2015,8,ile de france
2015-08-19,19.5,13.2,25.4,0.0,0.0,3.74,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-19,2015,8,ile de france
2015-08-20,19.3,16.6,23.4,6.7,6.7,2.12,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-20,2015,8,ile de france
2015-08-21,22.6,14.9,29.3,0.0,0.0,4.48,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-21,2015,8,ile de france
2015-08-22,23.9,15.6,31.1,0.0,0.0,5.71,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-22,2015,8,ile de france
2015-08-23,20.0,17.6,22.9,4.7,4.7,2.63,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-23,2015,8,ile de france
2015-08-24,17.1,14.3,19.9,13.8,13.8,2.46,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-24,2015,8,ile de france
2015-08-25,16.4,10.8,20.3,0.2,0.2,2.57,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-25,2015,8,ile de france
2015-08-26,21.9,15.8,29.5,0.3,0.3,4.77,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-26,2015,8,ile de france
2015-08-27,16.1,14.4,19.9,19.3,19.3,0.67,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-27,2015,8,ile de france
2015-08-28,17.2,14.3,21.1,0.2,0.2,1.95,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-28,2015,8,ile de france
2015-08-29,22.2,14.3,30.5,0.0,0.0,3.99,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-29,2015,8,ile de france
2015-08-30,25.9,20.0,32.6,0.0,0.0,4.63,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-30,2015,8,ile de france
2015-08-31,22.6,18.6,26.7,5.9,5.9,2.77,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-08-31,2015,8,ile de france
2015-09-01,18.0,15.2,20.8,4.7,4.7,2.4,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-01,2015,9,ile de france
2015-09-02,15.2,9.3,20.2,0.0,0.0,3.02,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-02,2015,9,ile de france
2015-09-03,14.3,8.8,18.3,0.6,0.6,2.77,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-03,2015,9,ile de france
2015-09-04,13.9,10.6,16.8,0.5,0.5,2.16,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-04,2015,9,ile de france
2015-09-05,14.6,11.4,18.2,0.2,0.2,2.09,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-05,2015,9,ile de france
2015-09-06,13.9,10.2,17.3,0.0,0.0,2.88,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-06,2015,9,ile de france
2015-09-07,13.9,6.9,19.5,0.0,0.0,2.36,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-07,2015,9,ile de france
2015-09-08,15.0,11.3,18.7,0.3,0.3,2.15,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-08,2015,9,ile de france
2015-09-09,16.3,9.8,23.1,0.0,0.0,3.69,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-09,2015,9,ile de france
2015-09-10,16.7,10.2,23.4,0.0,0.0,4.0,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-10,2015,9,ile de france
2015-09-11,15.7,7.8,23.0,0.0,0.0,3.44,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-11,2015,9,ile de france
2015-09-12,17.0,14.3,19.0,8.2,8.2,1.29,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-12,2015,9,ile de france
2015-09-13,14.8,12.0,18.5,4.6,4.6,0.88,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-13,2015,9,ile de france
2015-09-14,15.6,12.6,17.9,2.2,2.2,2.55,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-14,2015,9,ile de france
2015-09-15,14.8,12.0,18.9,2.2,2.2,2.78,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-15,2015,9,ile de france
2015-09-16,16.5,13.8,17.9,17.4,17.4,1.45,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-16,2015,9,ile de france
2015-09-17,16.0,13.6,18.3,2.8,2.8,2.1,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-17,2015,9,ile de france
2015-09-18,14.0,11.0,17.7,7.6,7.6,1.67,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-18,2015,9,ile de france
2015-09-19,14.7,11.9,19.2,0.0,0.0,2.11,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-19,2015,9,ile de france
2015-09-20,13.2,7.6,18.3,0.0,0.0,2.18,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-20,2015,9,ile de france
2015-09-21,13.9,7.7,19.4,0.0,0.0,2.41,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-21,2015,9,ile de france
2015-09-22,13.8,11.3,16.0,7.5,7.5,1.72,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-22,2015,9,ile de france
2015-09-23,13.1,10.0,17.5,0.0,0.0,1.89,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-23,2015,9,ile de france
2015-09-24,13.1,8.8,16.5,0.5,0.5,0.98,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-24,2015,9,ile de france
2015-09-25,14.3,9.9,17.9,0.0,0.0,1.93,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-25,2015,9,ile de france
2015-09-26,13.0,8.4,17.5,0.0,0.0,2.31,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-26,2015,9,ile de france
2015-09-27,13.8,8.2,19.7,0.0,0.0,3.0,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-27,2015,9,ile de france
2015-09-28,13.6,8.4,19.0,0.0,0.0,3.14,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-28,2015,9,ile de france
2015-09-29,13.6,9.0,19.1,0.0,0.0,3.41,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-29,2015,9,ile de france
2015-09-30,13.0,8.2,18.6,0.0,0.0,3.09,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-09-30,2015,9,ile de france
2015-10-01,11.9,7.0,16.7,0.0,0.0,3.02,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-01,2015,10,ile de france
2015-10-02,12.5,6.4,19.9,0.0,0.0,2.72,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-02,2015,10,ile de france
2015-10-03,13.9,9.2,20.4,0.2,0.2,2.27,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-03,2015,10,ile de france
2015-10-04,12.6,8.0,17.1,0.6,0.6,1.94,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-04,2015,10,ile de france
2015-10-05,14.9,13.0,17.0,12.7,12.7,0.65,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-05,2015,10,ile de france
2015-10-06,17.3,15.6,19.9,10.4,10.4,1.55,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-06,2015,10,ile de france
2015-10-07,14.4,12.0,16.4,1.6,1.6,1.74,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-07,2015,10,ile de france
2015-10-08,12.7,10.5,15.6,0.0,0.0,1.53,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-08,2015,10,ile de france
2015-10-09,11.7,8.1,15.6,0.0,0.0,1.29,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-09,2015,10,ile de france
2015-10-10,11.4,7.5,15.9,0.0,0.0,1.24,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-10,2015,10,ile de france
2015-10-11,11.0,7.7,15.0,0.0,0.0,1.26,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-11,2015,10,ile de france
2015-10-12,10.6,7.9,14.9,0.0,0.0,1.36,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-12,2015,10,ile de france
2015-10-13,8.7,6.3,11.7,0.0,0.0,1.64,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-13,2015,10,ile de france
2015-10-14,6.7,3.1,9.9,0.9,0.9,1.01,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-14,2015,10,ile de france
2015-10-15,5.8,4.5,7.3,0.0,0.0,0.79,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-15,2015,10,ile de france
2015-10-16,6.2,3.5,7.6,3.8,3.8,0.35,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-16,2015,10,ile de france
2015-10-17,9.9,7.1,13.5,0.5,0.5,0.77,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-17,2015,10,ile de france
2015-10-18,9.1,7.0,10.9,0.0,0.0,0.64,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-18,2015,10,ile de france
2015-10-19,8.5,3.5,13.1,0.0,0.0,0.94,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-19,2015,10,ile de france
2015-10-20,10.5,9.0,12.7,0.1,0.1,0.55,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-20,2015,10,ile de france
2015-10-21,9.8,5.1,14.0,1.0,1.0,0.91,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-21,2015,10,ile de france
2015-10-22,12.6,10.3,14.7,1.4,1.4,0.64,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-22,2015,10,ile de france
2015-10-23,12.3,10.9,13.7,0.0,0.0,0.9,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-23,2015,10,ile de france
2015-10-24,12.0,8.7,15.1,0.0,0.0,0.98,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-24,2015,10,ile de france
2015-10-25,12.0,9.0,13.7,0.0,0.0,0.94,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-25,2015,10,ile de france
2015-10-26,11.3,8.1,16.8,0.0,0.0,1.01,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-26,2015,10,ile de france
2015-10-27,14.6,10.7,20.6,3.2,3.2,1.55,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-27,2015,10,ile de france
2015-10-28,13.1,9.5,14.8,7.1,7.1,0.67,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-28,2015,10,ile de france
2015-10-29,11.1,8.3,14.9,0.0,0.0,0.75,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-29,2015,10,ile de france
2015-10-30,11.2,7.8,16.5,0.0,0.0,1.16,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-30,2015,10,ile de france
2015-10-31,10.7,6.6,17.7,0.0,0.0,1.17,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-10-31,2015,10,ile de france
2015-11-01,10.7,4.9,18.6,0.0,0.0,1.05,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-01,2015,11,ile de france
2015-11-02,8.4,6.2,11.8,0.0,0.0,0.7,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-02,2015,11,ile de france
2015-11-03,12.0,9.0,15.1,4.0,4.0,0.66,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-03,2015,11,ile de france
2015-11-04,14.3,12.6,16.3,6.0,6.0,0.87,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-04,2015,11,ile de france
2015-11-05,14.7,12.0,18.0,1.9,1.9,1.16,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-05,2015,11,ile de france
2015-11-06,16.6,15.1,18.2,6.2,6.2,0.52,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-06,2015,11,ile de france
2015-11-07,17.9,15.3,21.4,0.5,0.5,1.17,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-07,2015,11,ile de france
2015-11-08,15.8,12.0,21.0,0.0,0.0,0.99,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-08,2015,11,ile de france
2015-11-09,15.5,12.2,17.5,0.0,0.0,1.53,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-09,2015,11,ile de france
2015-11-10,12.0,9.8,15.4,0.0,0.0,0.88,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-10,2015,11,ile de france
2015-11-11,12.4,8.9,15.9,0.0,0.0,0.74,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-11,2015,11,ile de france
2015-11-12,13.2,10.5,15.9,0.0,0.0,0.6,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-12,2015,11,ile de france
2015-11-13,12.8,9.9,15.3,0.8,0.8,0.9,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-13,2015,11,ile de france
2015-11-14,9.8,6.7,12.6,0.0,0.0,1.18,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-14,2015,11,ile de france
2015-11-15,13.2,11.2,16.9,0.0,0.0,1.31,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-15,2015,11,ile de france
2015-11-16,13.3,11.4,15.1,0.1,0.1,1.03,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-16,2015,11,ile de france
2015-11-17,15.7,14.2,17.0,2.5,2.5,0.9,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-17,2015,11,ile de france
2015-11-18,14.0,11.0,15.6,0.0,0.0,1.43,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-18,2015,11,ile de france
2015-11-19,14.6,13.1,15.9,2.2,2.2,0.99,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-19,2015,11,ile de france
2015-11-20,11.4,7.9,15.2,21.3,21.3,0.38,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-20,2015,11,ile de france
2015-11-21,5.8,3.6,7.8,2.0,2.0,0.72,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-21,2015,11,ile de france
2015-11-22,3.5,0.6,6.3,0.0,0.0,0.83,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-22,2015,11,ile de france
2015-11-23,2.2,-0.3,5.6,0.0,0.0,0.51,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-23,2015,11,ile de france
2015-11-24,2.9,-0.2,7.4,4.9,4.9,0.21,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-24,2015,11,ile de france
2015-11-25,8.3,6.1,10.3,4.8,4.8,0.57,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-25,2015,11,ile de france
2015-11-26,5.4,2.8,9.5,0.0,0.0,0.57,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-26,2015,11,ile de france
2015-11-27,4.0,1.4,6.6,0.3,0.3,0.43,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-27,2015,11,ile de france
2015-11-28,7.2,3.7,9.8,0.7,0.7,1.02,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-28,2015,11,ile de france
2015-11-29,11.1,8.3,12.9,0.5,0.5,1.38,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-29,2015,11,ile de france
2015-11-30,11.9,10.7,13.2,0.0,0.0,1.45,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-11-30,2015,11,ile de france
2015-12-01,12.2,11.3,13.4,0.0,0.0,1.1,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-01,2015,12,ile de france
2015-12-02,10.2,7.8,12.4,0.0,0.0,0.83,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-02,2015,12,ile de france
2015-12-03,7.3,4.8,10.4,0.0,0.0,0.66,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-03,2015,12,ile de france
2015-12-04,9.1,4.3,11.4,0.0,0.0,0.94,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-04,2015,12,ile de france
2015-12-05,4.8,1.8,8.7,0.0,0.0,0.49,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-05,2015,12,ile de france
2015-12-06,9.2,5.5,12.3,0.1,0.1,0.56,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-06,2015,12,ile de france
2015-12-07,10.0,8.0,14.0,0.0,0.0,0.65,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-07,2015,12,ile de france
2015-12-08,9.0,6.6,11.1,7.4,7.4,0.36,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-08,2015,12,ile de france
2015-12-09,6.6,3.6,10.5,0.0,0.0,0.51,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-09,2015,12,ile de france
2015-12-10,3.6,2.0,4.8,0.0,0.0,0.31,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-10,2015,12,ile de france
2015-12-11,5.9,1.3,10.2,0.0,0.0,0.32,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-11,2015,12,ile de france
2015-12-12,9.6,8.2,11.4,0.2,0.2,0.36,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-12,2015,12,ile de france
2015-12-13,6.3,5.4,7.6,0.0,0.0,0.24,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-13,2015,12,ile de france
2015-12-14,4.9,2.2,7.8,0.0,0.0,0.35,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-14,2015,12,ile de france
2015-12-15,8.8,6.6,10.8,13.2,13.2,0.31,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-15,2015,12,ile de france
2015-12-16,12.8,10.6,14.4,0.0,0.0,0.37,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-16,2015,12,ile de france
2015-12-17,13.3,10.4,16.0,0.6,0.6,0.83,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-17,2015,12,ile de france
2015-12-18,12.2,10.9,13.6,1.0,1.0,0.33,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-18,2015,12,ile de france
2015-12-19,11.6,9.4,15.2,0.0,0.0,0.66,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-19,2015,12,ile de france
2015-12-20,11.8,10.1,13.8,1.8,1.8,0.85,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-20,2015,12,ile de france
2015-12-21,11.4,9.5,13.1,0.4,0.4,1.03,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-21,2015,12,ile de france
2015-12-22,12.3,11.2,14.0,0.0,0.0,1.42,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-22,2015,12,ile de france
2015-12-23,11.2,8.2,13.1,0.0,0.0,0.95,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-23,2015,12,ile de france
2015-12-24,11.1,8.1,13.4,0.5,0.5,0.92,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-24,2015,12,ile de france
2015-12-25,11.7,9.9,14.0,4.1,4.1,0.67,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-25,2015,12,ile de france
2015-12-26,10.3,8.2,13.6,0.0,0.0,0.68,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-26,2015,12,ile de france
2015-12-27,9.2,7.1,13.2,0.0,0.0,0.59,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-27,2015,12,ile de france
2015-12-28,7.5,4.3,11.5,0.0,0.0,0.63,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-28,2015,12,ile de france
2015-12-29,9.7,6.4,12.1,2.7,2.7,0.81,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-29,2015,12,ile de france
2015-12-30,8.0,6.1,11.1,0.0,0.0,0.81,Ile de France,48.8566,2.3522,48.75,2.25,36.0,2015-12-30,2015,12,ile de france
